DATE,HOUR,RAIN_PER_HOUR
2017-01-23,15,0.0800000000000054
2017-01-23,19,0.02999999999999403
2017-01-23,23,0.03999999999999915
2017-01-24,1,0.0
2017-01-24,13,0.0
2017-01-25,1,0.0
2017-01-25,13,0.0
2017-01-26,1,0.0
2017-01-26,13,0.0
2017-01-27,1,0.0
2017-01-27,13,0.0
2017-01-28,1,0.0
2017-01-28,13,0.0
2017-01-29,1,0.0
2017-01-29,13,0.0
2017-01-30,1,0.0
2017-01-30,13,0.0
2017-01-31,1,0.0
2017-01-31,13,0.0
2017-02-01,1,0.0
2017-02-01,13,0.0
2017-02-01,23,0.04000000000000625
2017-02-02,1,0.0
2017-02-02,2,0.0799999999999983
2017-02-02,3,0.03999999999999915
2017-02-02,4,0.0799999999999983
2017-02-02,5,0.03999999999999915
2017-02-02,6,0.0800000000000054
2017-02-02,7,0.0799999999999983
2017-02-02,9,0.0799999999999983
2017-02-02,10,0.03999999999999915
2017-02-02,11,0.14999999999999858
2017-02-02,12,0.03999999999999915
2017-02-02,13,0.04000000000000625
2017-02-02,14,0.03999999999999915
2017-02-02,16,0.0799999999999983
2017-02-02,17,0.1599999999999966
2017-02-02,18,0.19000000000000483
2017-02-02,19,0.03999999999999915
2017-02-03,1,0.03999999999999915
2017-02-03,3,0.03999999999999915
2017-02-03,4,0.20000000000000284
2017-02-03,5,0.11999999999999744
2017-02-03,6,0.39000000000000057
2017-02-03,7,0.03999999999999915
2017-02-03,8,0.03999999999999915
2017-02-03,13,0.03999999999999915
2017-02-03,14,0.03999999999999915
2017-02-03,15,0.04000000000000625
2017-02-03,16,0.03999999999999915
2017-02-03,17,0.11999999999999744
2017-02-03,18,0.0799999999999983
2017-02-03,19,0.03999999999999915
2017-02-03,20,0.030000000000001137
2017-02-03,21,0.03999999999999915
2017-02-03,22,0.0800000000000054
2017-02-03,23,0.11999999999999744
2017-02-04,1,0.0
2017-02-04,2,0.03999999999999915
2017-02-04,3,0.0799999999999983
2017-02-04,5,0.0800000000000054
2017-02-04,7,0.03999999999999915
2017-02-04,10,0.03999999999999915
2017-02-04,11,0.03999999999999915
2017-02-04,13,0.03999999999999915
2017-02-05,0,0.0799999999999983
2017-02-05,1,0.0
2017-02-05,13,0.0
2017-02-05,17,0.07000000000000028
2017-02-05,18,0.1600000000000037
2017-02-05,19,0.11999999999999744
2017-02-05,20,0.11999999999999744
2017-02-05,21,0.12000000000000455
2017-02-05,22,0.03999999999999915
2017-02-05,23,0.39000000000000057
2017-02-06,0,0.20000000000000284
2017-02-06,1,0.0799999999999983
2017-02-06,2,0.07000000000000028
2017-02-06,3,0.04000000000000625
2017-02-06,4,0.03999999999999915
2017-02-06,7,0.03999999999999915
2017-02-06,8,0.03999999999999915
2017-02-06,9,0.03999999999999915
2017-02-06,10,0.0799999999999983
2017-02-06,11,0.0800000000000054
2017-02-06,12,0.03999999999999915
2017-02-06,13,0.03999999999999915
2017-02-06,16,0.11999999999999744
2017-02-06,17,0.10999999999999943
2017-02-06,18,0.03999999999999915
2017-02-06,19,0.20000000000000284
2017-02-06,20,0.0799999999999983
2017-02-06,21,0.1600000000000037
2017-02-06,22,0.14999999999999858
2017-02-06,23,0.19999999999999574
2017-02-07,0,0.11999999999999744
2017-02-07,1,0.269999999999996
2017-02-07,2,0.20000000000000284
2017-02-07,3,0.240000000000002
2017-02-07,4,0.0799999999999983
2017-02-07,5,0.18999999999999773
2017-02-07,6,0.35999999999999943
2017-02-07,7,0.39000000000000057
2017-02-07,8,0.35999999999999943
2017-02-07,9,0.23000000000000398
2017-02-07,10,0.240000000000002
2017-02-07,11,0.11999999999999744
2017-02-07,12,0.03999999999999915
2017-02-07,21,0.03999999999999915
2017-02-07,22,0.03999999999999915
2017-02-08,0,0.030000000000001137
2017-02-08,1,0.0800000000000054
2017-02-08,2,0.03999999999999915
2017-02-08,3,0.03999999999999915
2017-02-08,4,0.03999999999999915
2017-02-08,5,0.1599999999999966
2017-02-08,6,0.28000000000000114
2017-02-08,7,0.14999999999999858
2017-02-08,8,0.12000000000000455
2017-02-08,9,0.11999999999999744
2017-02-08,10,0.0799999999999983
2017-02-08,11,0.03999999999999915
2017-02-08,12,0.04000000000000625
2017-02-08,13,0.0799999999999983
2017-02-08,14,0.030000000000001137
2017-02-08,17,0.03999999999999915
2017-02-08,18,0.03999999999999915
2017-02-08,19,0.03999999999999915
2017-02-09,1,0.0
2017-02-09,11,0.0799999999999983
2017-02-09,12,0.12000000000000455
2017-02-09,13,0.27999999999999403
2017-02-09,14,0.19000000000000483
2017-02-09,15,0.11999999999999744
2017-02-09,16,0.3200000000000003
2017-02-09,17,0.23000000000000398
2017-02-09,18,0.27999999999999403
2017-02-09,19,0.12000000000000455
2017-02-09,20,0.0799999999999983
2017-02-09,21,0.18999999999999773
2017-02-09,22,0.12000000000000455
2017-02-09,23,0.03999999999999915
2017-02-10,1,0.0
2017-02-10,2,0.19999999999999574
2017-02-10,3,0.04000000000000625
2017-02-10,5,0.03999999999999915
2017-02-10,6,0.02999999999999403
2017-02-10,13,0.0
2017-02-11,1,0.0
2017-02-11,13,0.0
2017-02-12,1,0.0
2017-02-12,13,0.0
2017-02-13,1,0.0
2017-02-13,13,0.0
2017-02-14,1,0.0
2017-02-14,13,0.0
2017-02-15,1,0.0
2017-02-15,13,0.0
2017-02-16,1,0.0
2017-02-16,4,0.12000000000000455
2017-02-16,5,0.28000000000000114
2017-02-16,6,0.1599999999999966
2017-02-16,7,0.0799999999999983
2017-02-16,8,0.07000000000000028
2017-02-16,9,0.03999999999999915
2017-02-16,11,0.04000000000000625
2017-02-16,13,0.0
2017-02-17,1,0.0
2017-02-17,2,0.03999999999999915
2017-02-17,4,0.03999999999999915
2017-02-17,6,0.03999999999999915
2017-02-17,7,0.03999999999999915
2017-02-17,8,0.03999999999999915
2017-02-17,9,0.03999999999999915
2017-02-17,10,0.12000000000000455
2017-02-17,11,0.22999999999999687
2017-02-17,12,0.5200000000000031
2017-02-17,13,0.18999999999999773
2017-02-17,14,0.240000000000002
2017-02-17,15,0.269999999999996
2017-02-17,16,0.480000000000004
2017-02-17,17,0.0799999999999983
2017-02-17,18,0.10999999999999943
2017-02-17,19,0.1600000000000037
2017-02-17,20,0.11999999999999744
2017-02-17,21,0.19999999999999574
2017-02-18,0,0.04000000000000625
2017-02-18,1,0.0
2017-02-18,4,0.14999999999999147
2017-02-18,6,0.0800000000000125
2017-02-18,13,0.0
2017-02-19,1,0.0
2017-02-19,12,0.03999999999999204
2017-02-19,13,0.0
2017-02-19,14,0.04000000000000625
2017-02-19,16,0.03999999999999204
2017-02-19,17,0.04000000000000625
2017-02-19,18,0.03999999999999204
2017-02-19,22,0.04000000000000625
2017-02-20,0,0.12000000000000455
2017-02-20,1,0.0799999999999983
2017-02-20,2,0.10999999999999943
2017-02-20,3,0.28000000000000114
2017-02-20,4,0.28000000000000114
2017-02-20,5,0.22999999999998977
2017-02-20,6,0.3200000000000074
2017-02-20,7,0.11999999999999034
2017-02-20,8,0.10999999999999943
2017-02-20,9,0.2400000000000091
2017-02-20,10,0.20000000000000284
2017-02-20,11,0.18999999999999773
2017-02-20,12,0.1599999999999966
2017-02-20,13,0.1599999999999966
2017-02-20,14,0.3100000000000023
2017-02-20,15,0.20000000000000284
2017-02-20,16,0.12000000000000455
2017-02-20,17,0.1599999999999966
2017-02-20,18,0.3499999999999943
2017-02-20,19,0.2400000000000091
2017-02-20,20,0.1599999999999966
2017-02-21,1,0.14999999999999147
2017-02-21,2,0.04000000000000625
2017-02-21,5,0.04000000000000625
2017-02-21,7,0.03999999999999204
2017-02-21,8,0.0799999999999983
2017-02-21,9,0.04000000000000625
2017-02-21,10,0.0799999999999983
2017-02-21,12,0.03999999999999204
2017-02-21,13,0.04000000000000625
2017-02-21,14,0.04000000000000625
2017-02-21,19,0.0799999999999983
2017-02-22,1,0.0
2017-02-22,13,0.0
2017-02-23,1,0.0
2017-02-23,13,0.0
2017-02-24,1,0.0
2017-02-24,13,0.0
2017-02-25,1,0.0
2017-02-25,13,0.0
2017-02-26,1,0.0
2017-02-26,13,0.0
2017-02-26,23,0.030000000000001137
2017-02-27,1,0.0
2017-02-27,13,0.0
2017-02-28,1,0.0
2017-02-28,13,0.0
2017-03-01,1,0.0
2017-03-02,13,0.0
2017-03-03,1,0.0
2017-03-03,13,0.0
2017-03-04,0,0.04000000000000625
2017-03-04,1,0.0
2017-03-04,13,0.0
2017-03-04,21,0.0799999999999983
2017-03-04,22,0.23999999999999488
2017-03-04,23,0.39000000000000057
2017-03-05,1,0.03999999999999204
2017-03-05,3,0.0799999999999983
2017-03-05,4,0.04000000000000625
2017-03-05,6,0.03999999999999204
2017-03-05,13,0.0
2017-03-05,14,0.04000000000000625
2017-03-05,18,0.04000000000000625
2017-03-06,1,0.0
2017-03-06,4,0.03999999999999204
2017-03-06,8,0.04000000000000625
2017-03-06,13,0.0
2017-03-07,1,0.0
2017-03-07,13,0.0
2017-03-08,1,0.0
2017-03-08,13,0.0
2017-03-09,1,0.0
2017-03-09,13,0.0
2017-03-10,1,0.0
2017-03-10,13,0.0
2017-03-11,1,0.0
2017-03-11,13,0.0
2017-03-12,1,0.0
2017-03-12,14,0.0
2017-03-13,2,0.0
2017-03-13,14,0.0
2017-03-14,2,0.0
2017-03-14,14,0.0
2017-03-15,2,0.0
2017-03-15,14,0.0
2017-03-16,2,0.0
2017-03-16,14,0.0
2017-03-17,2,0.0
2017-03-18,2,0.0
2017-03-18,14,0.0
2017-03-19,2,0.0
2017-03-19,14,0.0
2017-03-20,0,0.0799999999999983
2017-03-20,2,0.0
2017-03-20,14,0.0
2017-03-20,15,0.0799999999999983
2017-03-20,17,0.14999999999999147
2017-03-20,18,0.0800000000000125
2017-03-20,19,0.11999999999999034
2017-03-20,20,0.1599999999999966
2017-03-20,21,0.2400000000000091
2017-03-20,22,0.10999999999999943
2017-03-20,23,0.0799999999999983
2017-03-21,0,0.2400000000000091
2017-03-21,1,0.23999999999999488
2017-03-21,2,0.12000000000000455
2017-03-21,3,0.22999999999998977
2017-03-21,4,0.12000000000000455
2017-03-21,6,0.12000000000000455
2017-03-21,7,0.3100000000000023
2017-03-21,8,0.19999999999998863
2017-03-21,10,0.20000000000000284
2017-03-21,11,0.04000000000000625
2017-03-21,14,0.0
2017-03-21,22,0.03999999999999204
2017-03-21,23,0.15000000000000568
2017-03-22,1,0.1599999999999966
2017-03-22,2,0.0799999999999983
2017-03-22,3,0.3100000000000023
2017-03-22,4,0.20000000000000284
2017-03-22,5,0.03999999999999204
2017-03-22,7,0.04000000000000625
2017-03-22,14,0.03999999999999204
2017-03-23,2,0.0
2017-03-23,14,0.0
2017-03-24,0,0.03999999999999204
2017-03-24,2,0.0
2017-03-24,11,0.0800000000000125
2017-03-24,12,0.269999999999996
2017-03-24,13,0.11999999999999034
2017-03-24,14,0.12000000000000455
2017-03-24,15,0.12000000000000455
2017-03-24,16,0.10999999999999943
2017-03-24,17,0.0799999999999983
2017-03-24,18,0.0799999999999983
2017-03-24,20,0.04000000000000625
2017-03-24,21,0.03999999999999204
2017-03-24,23,0.04000000000000625
2017-03-25,0,0.04000000000000625
2017-03-25,1,0.03999999999999204
2017-03-25,2,0.0
2017-03-25,14,0.0
2017-03-26,2,0.0
2017-03-26,14,0.0
2017-03-26,20,0.0800000000000125
2017-03-26,23,0.03999999999999204
2017-03-27,2,0.0
2017-03-28,2,0.0
2017-03-28,14,0.0
2017-03-29,2,0.0
2017-03-29,14,0.0
2017-03-30,2,0.0
2017-03-31,2,0.0
2017-03-31,14,0.0
2017-04-01,2,0.0
2017-04-01,14,0.0
2017-04-02,2,0.0
2017-04-02,14,0.0
2017-04-03,2,0.0
2017-04-03,14,0.0
2017-04-04,2,0.0
2017-04-04,14,0.0
2017-04-05,2,0.0
2017-04-05,14,0.0
2017-04-06,0,0.10999999999999943
2017-04-06,2,0.0
2017-04-06,14,0.0
2017-04-06,18,0.18999999999999773
2017-04-06,19,0.12000000000000455
2017-04-06,20,0.0799999999999983
2017-04-06,21,0.0799999999999983
2017-04-06,22,0.1599999999999966
2017-04-06,23,0.12000000000000455
2017-04-07,0,0.1599999999999966
2017-04-07,1,0.3999999999999915
2017-04-07,2,0.4300000000000068
2017-04-07,3,0.1599999999999966
2017-04-07,4,0.04000000000000625
2017-04-07,5,0.06999999999999318
2017-04-07,6,0.04000000000000625
2017-04-07,14,0.0
2017-04-07,16,0.03999999999999204
2017-04-07,21,0.04000000000000625
2017-04-07,22,0.12000000000000455
2017-04-08,0,0.04000000000000625
2017-04-08,1,0.0799999999999983
2017-04-08,2,0.0
2017-04-08,10,0.12000000000000455
2017-04-08,14,0.0
2017-04-09,2,0.0
2017-04-09,14,0.0
2017-04-10,2,0.0
2017-04-10,14,0.0
2017-04-11,2,0.0
2017-04-11,14,0.0
2017-04-11,21,0.03999999999999204
2017-04-11,22,0.04000000000000625
2017-04-12,0,0.11999999999999034
2017-04-12,2,0.0
2017-04-12,5,0.06999999999999318
2017-04-12,6,0.04000000000000625
2017-04-12,7,0.0799999999999983
2017-04-12,8,0.0799999999999983
2017-04-12,9,0.04000000000000625
2017-04-12,10,0.03999999999999204
2017-04-12,12,0.04000000000000625
2017-04-12,22,0.03999999999999204
2017-04-12,23,0.04000000000000625
2017-04-13,0,0.04000000000000625
2017-04-13,1,0.15000000000000568
2017-04-13,2,0.19999999999998863
2017-04-13,7,0.0800000000000125
2017-04-13,14,0.0
2017-04-13,15,0.03999999999999204
2017-04-14,2,0.0
2017-04-14,14,0.0
2017-04-15,2,0.0
2017-04-15,14,0.0
2017-04-16,13,0.0799999999999983
2017-04-16,14,0.0799999999999983
2017-04-16,16,0.07000000000000739
2017-04-16,17,0.03999999999999204
2017-04-16,18,0.04000000000000625
2017-04-16,19,0.03999999999999204
2017-04-16,20,0.0800000000000125
2017-04-16,21,0.03999999999999204
2017-04-16,22,0.04000000000000625
2017-04-17,0,0.03999999999999204
2017-04-17,2,0.04000000000000625
2017-04-17,4,0.03999999999999204
2017-04-17,5,0.04000000000000625
2017-04-17,7,0.0799999999999983
2017-04-17,8,0.04000000000000625
2017-04-17,14,0.0799999999999983
2017-04-17,17,0.06999999999999318
2017-04-17,18,0.04000000000000625
2017-04-18,2,0.03999999999999204
2017-04-18,6,0.04000000000000625
2017-04-19,2,0.0
2017-04-19,14,0.0
2017-04-20,2,0.0
2017-04-20,3,0.0799999999999983
2017-04-20,14,0.0
2017-04-21,2,0.0
2017-04-21,14,0.0
2017-04-22,2,0.0
2017-04-22,14,0.0
2017-04-23,2,0.0
2017-04-23,14,0.0
2017-04-24,2,0.0
2017-04-24,14,0.0
2017-04-25,2,0.0
2017-04-25,14,0.0
2017-04-26,2,0.0
2017-04-26,14,0.0
2017-04-27,14,0.0
2017-04-28,2,0.0
2017-04-28,14,0.0
2017-04-29,2,0.0
2017-04-30,2,0.0
2017-04-30,14,0.0
2017-05-01,2,0.0
2017-05-01,14,0.0
2017-05-02,2,0.0
2017-05-02,14,0.0
2017-05-03,2,0.0
2017-05-03,14,0.0
2017-05-04,2,0.0
2017-05-04,14,0.0
2017-05-05,2,0.0
2017-05-05,14,0.0
2017-05-06,2,0.0
2017-05-06,14,0.0
2017-05-07,2,0.0
2017-05-07,14,0.0
2017-05-08,2,0.0
2017-05-08,14,0.0
2017-05-09,2,0.0
2017-05-09,14,0.0
2017-05-10,2,0.0
2017-05-12,2,0.0
2017-05-12,14,0.0
2017-05-13,2,0.0
2017-05-13,14,0.0
2017-05-14,2,0.0
2017-05-14,14,0.04000000000000625
2017-05-14,17,0.03999999999999204
2017-05-15,2,0.0
2017-05-15,14,0.0
2017-05-16,2,0.0
2017-05-16,14,0.0
2017-05-17,1,0.04000000000000625
2017-05-17,2,0.0
2017-05-17,14,0.0
2017-05-18,2,0.0
2017-05-18,14,0.0
2017-05-19,2,0.0
2017-05-19,14,0.0
2017-05-20,2,0.0
2017-05-20,14,0.0
2017-05-21,2,0.0
2017-05-21,14,0.0
2017-05-22,2,0.0
2017-05-22,14,0.0
2017-05-23,2,0.0
2017-05-23,14,0.0
2017-05-24,2,0.0
2017-05-24,14,0.0
2017-05-25,2,0.0
2017-05-25,14,0.03999999999999204
2017-05-26,2,0.04000000000000625
2017-05-26,9,0.03999999999999204
2017-05-26,14,0.0
2017-05-27,2,0.0
2017-05-27,14,0.0
2017-05-28,2,0.0
2017-05-28,14,0.0
2017-05-29,2,0.0
2017-05-29,14,0.0
2017-05-30,2,0.0
2017-06-06,14,0.0
2017-06-07,2,0.0
2017-06-07,14,0.0
2017-06-08,2,0.0
2017-06-08,14,0.0
2017-06-08,19,0.04000000000000625
2017-06-09,2,0.0
2017-06-09,7,0.04000000000000625
2017-06-09,12,0.03999999999999204
2017-06-09,14,0.0
2017-06-10,2,0.0
2017-06-10,14,0.0
2017-06-11,2,0.0
2017-06-11,14,0.0
2017-06-12,14,0.0
2017-06-13,2,0.0
2017-06-13,14,0.0
2017-06-14,2,0.0
2017-06-14,14,0.0
2017-06-15,2,0.0
2017-06-23,14,0.0
2017-06-24,2,0.0
2017-06-24,14,0.0
2017-06-25,2,0.0
2017-06-25,14,0.0
2017-06-26,2,0.0
2017-06-26,14,0.0
2017-06-27,2,0.0
2017-06-27,14,0.0
2017-06-28,2,0.0
2017-06-28,14,0.0
2017-06-29,2,0.0
2017-06-29,14,0.0
2017-06-30,14,0.0
2017-07-01,2,0.0
2017-07-01,14,0.0
2017-07-02,2,0.0
2017-07-02,14,0.0
2017-07-03,2,0.0
2017-07-03,14,0.0
2017-07-04,2,0.0
2017-07-04,14,0.0
2017-07-05,2,0.0
2017-07-05,14,0.0
2017-07-06,2,0.0
2017-07-06,14,0.0
2017-07-07,2,0.0
2017-07-07,14,0.0
2017-07-08,2,0.0
2017-07-08,14,0.0
2017-07-09,2,0.0
2017-07-09,14,0.0
2017-07-10,2,0.0
2017-07-10,14,0.0
2017-07-11,2,0.0
2017-07-11,14,0.0
2017-07-12,2,0.0
2017-07-12,14,0.0
2017-07-13,2,0.0
2017-07-13,14,0.0
2017-07-14,2,0.0
2017-07-14,14,0.0
2017-07-15,2,0.0
2017-07-15,14,0.0
2017-07-16,2,0.0
2017-07-16,14,0.0
2017-07-17,2,0.0
2017-07-17,14,0.0
2017-07-18,2,0.0
2017-07-18,14,0.0
2017-07-19,2,0.0
2017-07-19,14,0.0
2017-07-20,2,0.0
2017-07-20,14,0.0
2017-07-21,2,0.0
2017-07-21,14,0.0
2017-07-22,2,0.0
2017-07-22,14,0.0
2017-07-23,2,0.0
2017-07-23,14,0.0
2017-07-24,2,0.0
2017-07-24,14,0.0
2017-07-25,2,0.0
2017-07-25,14,0.0
2017-07-26,2,0.0
2017-07-26,14,0.0
2017-07-27,2,0.0
2017-07-27,14,0.0
2017-07-28,2,0.0
2017-07-28,14,0.0
2017-07-29,2,0.0
2017-07-29,14,0.0
2017-07-30,2,0.0
2017-07-30,14,0.0
2017-07-31,2,0.0
2017-07-31,14,0.0
2017-08-01,2,0.0
2017-08-02,2,0.0
2017-08-02,14,0.0
2017-08-03,2,0.0
2017-08-03,14,0.0
2017-08-04,2,0.0
2017-08-04,14,0.0
2017-08-05,2,0.0
2017-08-05,14,0.0
2017-08-06,2,0.0
2017-08-06,14,0.0
2017-08-07,2,0.0
2017-08-07,14,0.0
2017-08-08,2,0.0
2017-08-08,14,0.0
2017-08-09,2,0.0
2017-08-09,14,0.0
2017-08-10,2,0.0
2017-08-10,14,0.0
2017-08-11,2,0.0
2017-08-11,14,0.0
2017-08-12,14,0.0
2017-08-13,2,0.0
2017-08-13,14,0.0
2017-08-14,2,0.0
2017-08-14,14,0.0
2017-08-15,2,0.0
2017-08-15,14,0.0
2017-08-16,2,0.0
2017-08-16,14,0.0
2017-08-17,2,0.0
2017-08-17,14,0.0
2017-08-18,2,0.0
2017-08-18,14,0.0
2017-08-19,2,0.0
2017-08-19,14,0.0
2017-08-20,2,0.0
2017-08-20,14,0.0
2017-08-21,2,0.0
2017-08-21,14,0.0
2017-08-22,2,0.0
2017-08-22,14,0.0
2017-08-24,2,0.0
2017-08-24,14,0.0
2017-08-25,2,0.0
2017-08-25,14,0.0
2017-08-26,2,0.0
2017-08-26,14,0.0
2017-08-27,2,0.0
2017-08-27,14,0.0
2017-08-28,2,0.0
2017-08-28,14,0.0
2017-08-29,2,0.0
2017-08-29,14,0.0
2017-08-30,2,0.0
2017-08-30,14,0.0
2017-08-31,2,0.0
2017-09-01,14,0.0
2017-09-02,2,0.0
2017-09-02,14,0.0
2017-09-03,2,0.0
2017-09-03,14,0.0
2017-09-04,14,0.0
2017-09-05,2,0.0
2017-09-05,14,0.0
2017-09-06,2,0.0
2017-09-06,14,0.0
2017-09-07,2,0.0
2017-09-07,14,0.0
2017-09-08,2,0.0
2017-09-08,14,0.0
2017-09-09,2,0.0
2017-09-09,14,0.0
2017-09-10,2,0.0
2017-09-10,14,0.0
2017-09-11,2,0.0
2017-09-11,14,0.0
2017-09-12,2,0.0
2017-09-12,14,0.0
2017-09-13,2,0.0
2017-09-13,14,0.0
2017-09-14,2,0.030000000000001137
2017-09-14,8,0.04000000000000625
2017-09-14,14,0.0
2017-09-15,2,0.0
2017-09-15,14,0.0
2017-09-16,14,0.0
2017-09-17,2,0.0
2017-09-17,14,0.0
2017-09-18,2,0.0
2017-09-18,14,0.0
2017-09-19,2,0.0
2017-09-19,14,0.0
2017-09-20,14,0.0
2017-09-21,2,0.0
2017-09-21,14,0.0
2017-09-22,2,0.0
2017-09-22,14,0.0
2017-09-23,2,0.0
2017-09-23,14,0.0
2017-09-24,2,0.0
2017-09-24,14,0.0
2017-09-25,2,0.0
2017-09-25,14,0.0
2017-09-26,2,0.0
2017-09-26,14,0.0
2017-09-27,2,0.0
2017-09-27,14,0.0
2017-09-28,2,0.0
2017-09-28,14,0.0
2017-09-29,2,0.0
2017-09-29,14,0.0
2017-09-30,2,0.0
2017-09-30,14,0.0
2017-10-01,2,0.0
2017-10-01,14,0.0
2017-10-02,2,0.0
2017-10-02,14,0.0
2017-10-03,2,0.0
2017-10-03,14,0.0
2017-10-04,2,0.0
2017-10-04,14,0.0
2017-10-05,2,0.0
2017-10-05,14,0.0
2017-10-06,2,0.0
2017-10-06,14,0.0
2017-10-07,2,0.0
2017-10-07,14,0.0
2017-10-08,2,0.0
2017-10-08,14,0.0
2017-10-09,2,0.0
2017-10-09,14,0.0
2017-10-10,2,0.0
2017-10-10,14,0.0
2017-10-11,2,0.0
2017-10-11,14,0.0
2017-10-12,2,0.0
2017-10-12,14,0.0
2017-10-13,2,0.0
2017-10-13,14,0.0
2017-10-14,2,0.0
2017-10-15,2,0.0
2017-10-15,14,0.0
2017-10-16,14,0.0
2017-10-17,2,0.0
2017-10-17,14,0.0
2017-10-18,2,0.0
2017-10-19,0,0.04000000000000625
2017-10-19,2,0.0799999999999983
2017-10-19,14,0.0
2017-10-19,22,0.03999999999999204
2017-10-20,1,0.11999999999999034
2017-10-20,2,0.04000000000000625
2017-10-20,14,0.0
2017-10-21,2,0.0
2017-10-21,14,0.0
2017-10-22,2,0.0
2017-10-22,14,0.0
2017-10-23,2,0.0
2017-10-23,14,0.0
2017-10-24,2,0.0
2017-10-24,14,0.0
2017-10-25,2,0.0
2017-10-25,14,0.0
2017-10-26,2,0.0
2017-10-26,14,0.0
2017-10-27,14,0.0
2017-10-28,2,0.0
2017-10-28,14,0.0
2017-10-29,2,0.0
2017-10-29,14,0.0
2017-10-30,2,0.0
2017-10-30,14,0.0
2017-10-31,14,0.0
2017-11-01,2,0.0
2017-11-01,14,0.0
2017-11-02,2,0.0
2017-11-02,14,0.0
2017-11-03,3,0.0799999999999983
2017-11-03,10,0.0799999999999983
2017-11-04,2,0.0799999999999983
2017-11-04,12,0.04000000000000625
2017-11-04,14,0.0
2017-11-05,2,0.0
2017-11-05,13,0.0
2017-11-06,1,0.0
2017-11-06,13,0.0
2017-11-07,13,0.0
2017-11-08,0,0.1599999999999966
2017-11-08,13,0.0
2017-11-08,17,0.06999999999999318
2017-11-08,21,0.1600000000000108
2017-11-08,23,0.28000000000000114
2017-11-09,0,0.06999999999999318
2017-11-09,1,0.2400000000000091
2017-11-09,2,0.11999999999999034
2017-11-09,3,0.04000000000000625
2017-11-09,4,0.0799999999999983
2017-11-09,6,0.04000000000000625
2017-11-09,7,0.03999999999999204
2017-11-09,9,0.10999999999999943
2017-11-09,13,0.0799999999999983
2017-11-10,1,0.04000000000000625
2017-11-10,14,0.03999999999999204
2017-11-11,1,0.0
2017-11-11,13,0.0
2017-11-12,1,0.0
2017-11-12,13,0.04000000000000625
2017-11-13,1,0.0
2017-11-13,22,0.12000000000000455
2017-11-14,0,0.03999999999999204
2017-11-14,1,0.0
2017-11-14,13,0.0
2017-11-15,0,0.0799999999999983
2017-11-15,1,0.0
2017-11-15,23,0.0799999999999983
2017-11-16,0,0.04000000000000625
2017-11-16,1,0.07000000000000739
2017-11-16,2,0.0799999999999983
2017-11-16,3,0.0799999999999983
2017-11-16,4,0.23999999999999488
2017-11-16,5,0.23000000000000398
2017-11-16,6,0.20000000000000284
2017-11-16,7,0.3199999999999932
2017-11-16,8,0.15000000000000568
2017-11-16,9,0.23999999999999488
2017-11-16,10,0.3200000000000074
2017-11-16,11,0.14999999999999147
2017-11-16,12,0.4399999999999977
2017-11-16,13,0.39000000000000057
2017-11-16,14,0.1600000000000108
2017-11-16,15,0.03999999999999204
2017-11-16,18,0.18999999999999773
2017-11-16,20,0.0799999999999983
2017-11-17,1,0.0
2017-11-17,13,0.0
2017-11-18,13,0.0
2017-11-19,1,0.0
2017-11-19,13,0.0
2017-11-20,1,0.0
2017-11-20,13,0.0
2017-11-22,1,0.0
2017-11-22,13,0.0
2017-11-23,1,0.0
2017-11-24,13,0.0
2017-11-25,1,0.0
2017-11-25,13,0.0
2017-11-26,1,0.0
2017-11-26,13,0.1600000000000108
2017-11-26,14,0.28000000000000114
2017-11-26,15,0.14999999999999147
2017-11-26,16,0.12000000000000455
2017-11-26,18,0.03999999999999204
2017-11-27,1,0.12000000000000455
2017-11-27,3,0.1599999999999966
2017-11-27,13,0.0
2017-11-28,1,0.0
2017-11-28,13,0.0
2017-11-29,1,0.0
2017-11-29,13,0.0
2017-11-30,1,0.0
2017-11-30,13,0.0
2017-12-01,1,0.0
2017-12-01,13,0.0
2017-12-02,1,0.0
2017-12-02,13,0.0
2017-12-03,1,0.0
2017-12-03,13,0.0
2017-12-04,1,0.0
2017-12-04,13,0.0
2017-12-05,1,0.0
2017-12-05,13,0.0
2017-12-06,1,0.0
2017-12-06,13,0.0
2017-12-07,1,0.0
2017-12-07,13,0.0
2017-12-08,1,0.0
2017-12-08,13,0.0
2017-12-09,1,0.0
2017-12-09,13,0.0
2017-12-10,1,0.0
2017-12-10,13,0.0
2017-12-11,1,0.0
2017-12-12,1,0.0
2017-12-12,13,0.0
2017-12-13,1,0.0
2017-12-14,1,0.0
2017-12-14,13,0.0
2017-12-15,1,0.0
2017-12-15,13,0.0
2017-12-16,1,0.0
2017-12-16,13,0.0
2017-12-17,1,0.0
2017-12-17,13,0.0
2017-12-18,1,0.0
2017-12-18,13,0.0
2017-12-19,1,0.0
2017-12-19,13,0.0
2017-12-20,1,0.0
2017-12-20,4,0.08000000000000007
2017-12-20,5,0.040000000000000036
2017-12-20,13,0.0
2017-12-21,1,0.0
2017-12-21,13,0.0
2017-12-22,1,0.0
2017-12-22,13,0.0
2017-12-23,1,0.0
2017-12-23,13,0.0
2017-12-24,1,0.0
2017-12-24,13,0.0
2017-12-25,1,0.0
2017-12-25,13,0.0
2017-12-26,1,0.0
2017-12-26,13,0.0
2017-12-27,1,0.0
2017-12-27,13,0.0
2017-12-28,1,0.0
